filepath,class_label,width,height,filesize_bytes,format,phash,group_id,duplicate_type,split
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_185.jpg,healthy,4284,5712,1639176,JPEG,915236c332e4faae,637,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_186.jpg,healthy,4284,5712,1585974,JPEG,99da32c372e2f20e,638,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_187.jpg,healthy,3024,4032,1385244,JPEG,99d236c372e4722e,639,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_188.jpg,healthy,3024,4032,1365323,JPEG,99d236c372e0527e,639,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_189.jpg,healthy,3024,4032,1388050,JPEG,99d232cb73c0527e,640,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_191.jpg,healthy,3024,4032,1393037,JPEG,99da32cb73c0507e,640,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_192.jpg,healthy,3024,4032,1385862,JPEG,99d232cb7ac0527e,640,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_193.jpg,healthy,3024,4032,1350146,JPEG,99d032cf7ac0527e,640,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_194.jpg,healthy,3024,4032,1344409,JPEG,99d032cf7bc0525e,640,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_195.jpg,healthy,3024,4032,1299997,JPEG,99d132cf73c0525e,640,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_197.jpg,healthy,3024,4032,1382858,JPEG,99da32c373c072ae,641,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_198.jpg,healthy,3024,4032,1379326,JPEG,995a26e02cee6e87,642,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_199.jpg,healthy,3024,4032,1422553,JPEG,9b5a26e034efae84,643,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_200.jpg,healthy,3024,4032,1295102,JPEG,915236e661a8f87d,644,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_202.jpg,healthy,3024,4032,1337168,JPEG,905336e271aaf87c,645,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_204.jpg,healthy,3024,4032,1314583,JPEG,915236e6f1a8e879,644,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_206.jpg,healthy,3024,4032,1318883,JPEG,915236c6f32ae879,646,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_207.jpg,healthy,3024,4032,1359392,JPEG,915236c6f32ee079,646,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_208.jpg,healthy,3024,4032,1303183,JPEG,915332c6f32ae879,646,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_209.jpg,healthy,3024,4032,1337104,JPEG,915236cef32ce079,646,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_210.jpg,healthy,3024,4032,1373282,JPEG,915636c7f328e079,646,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_211.jpg,healthy,3024,4032,1304751,JPEG,915636c661a8f87d,644,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_212.jpg,healthy,3024,4032,1432814,JPEG,985236e270aef87c,645,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_213.jpg,healthy,3024,4032,1404538,JPEG,985a12e270aefe2e,647,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_214.jpg,healthy,3024,4032,1398180,JPEG,9b52a4e446e46b7a,648,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_215.jpg,healthy,3024,4032,1354210,JPEG,9b5a64f446e4696a,649,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_216.jpg,healthy,3024,4032,1319404,JPEG,9b5b74f446e46168,649,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_217.jpg,healthy,3024,4032,1302260,JPEG,895b74f646e66168,650,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_218.jpg,healthy,3024,4032,1314728,JPEG,9b5a24e556e44b6a,651,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_219.jpg,healthy,3024,4032,1454302,JPEG,9a5b22e574e76a42,652,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_220.jpg,healthy,3024,4032,1440362,JPEG,9a5222ec3cef6e50,653,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_221.jpg,healthy,3024,4032,1436606,JPEG,9a5a22e43cef6e44,653,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_222.jpg,healthy,3024,4032,1453258,JPEG,985b22e43cef6e44,654,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_224.jpg,healthy,3024,4032,1474098,JPEG,985b32e220e6fd47,655,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_225.jpg,healthy,3024,4032,1432588,JPEG,9b5a64e45eeb4b10,656,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_226.jpg,healthy,3024,4032,1343885,JPEG,9b5864e64eeb4958,657,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_227.jpg,healthy,3024,4032,1458936,JPEG,9b5d64e64ee14958,657,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_228.jpg,healthy,3024,4032,1424496,JPEG,9b5a64e64ee94958,657,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_229.jpg,healthy,3024,4032,1448021,JPEG,995d66e24ee14959,658,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_230.jpg,healthy,3024,4032,1402184,JPEG,895d76f24ee06958,659,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_231.jpg,healthy,3024,4032,1448446,JPEG,895d76f24ee04959,658,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_232.jpg,healthy,3024,4032,1476314,JPEG,895f66f24ee04959,658,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_233.jpg,healthy,3024,4032,1376553,JPEG,895f76f24ae04959,659,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_234.jpg,healthy,3024,4032,1392794,JPEG,895d76f24aec485c,660,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_235.jpg,healthy,3024,4032,1408799,JPEG,895d76f242e46c5c,660,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_236.jpg,healthy,3024,4032,1432205,JPEG,8d4b76f242e46c5c,661,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_237.jpg,healthy,3024,4032,1524087,JPEG,8d4972f368ec6c4c,662,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_238.jpg,healthy,3024,4032,1615572,JPEG,8d5562ea4fe94958,663,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_239.jpg,healthy,3024,4032,1580044,JPEG,895564ea4eef4958,664,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_240.jpg,healthy,3024,4032,1593512,JPEG,995543e64ecf4d18,665,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_241.jpg,healthy,3024,4032,1616348,JPEG,995543e64ee74d11,665,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_242.jpg,healthy,3024,4032,1553403,JPEG,985927e64eef4d01,666,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_243.jpg,healthy,3024,4032,1516812,JPEG,985f07c41ecf4f11,667,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_244.jpg,healthy,3024,4032,1537300,JPEG,985d27c60aef4f03,668,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_245.jpg,healthy,3024,4032,1531564,JPEG,985b27c41cee5b07,669,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_246.jpg,healthy,3024,4032,1480238,JPEG,985b27c45cca5b0f,669,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_247.jpg,healthy,3024,4032,1522402,JPEG,985b26c575cc5a0f,670,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_248.jpg,healthy,3024,4032,1480286,JPEG,995b26c55cc85a1f,671,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_249.jpg,healthy,3024,4032,1415986,JPEG,d3462dcb4a2db0f4,672,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_250.jpg,healthy,3024,4032,1369104,JPEG,d3462ccb4b2db0f4,672,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_251.jpg,healthy,3024,4032,1368278,JPEG,f3462ccb4b2db0b4,672,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_252.jpg,healthy,3024,4032,1260218,JPEG,d85234b263636e9d,673,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_253.jpg,healthy,3024,4032,1239867,JPEG,d85236b26b486d9d,674,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_254.jpg,healthy,3024,4032,1203183,JPEG,da5336b64b488c9d,675,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_255.jpg,healthy,3024,4032,1205439,JPEG,ca5233b669658d9c,676,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_256.jpg,healthy,3024,4032,1175981,JPEG,ca5233a66965ad9c,676,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_258.jpg,healthy,3024,4032,1342043,JPEG,da5237a2694c8d9d,677,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_259.jpg,healthy,4284,5712,1573697,JPEG,d96a36656b0ed688,678,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_260.jpg,healthy,4284,5712,1585652,JPEG,c96a36e56b0ed688,678,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_261.jpg,healthy,4284,5712,1616308,JPEG,d95236e16b4dc698,679,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_262.jpg,healthy,3024,4032,1404863,JPEG,d95236e16b4dc499,679,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_263.jpg,healthy,3024,4032,1422278,JPEG,db5236e96b0cd419,680,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_264.jpg,healthy,3024,4032,1424432,JPEG,c95236e16b4dd619,679,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_265.jpg,healthy,3024,4032,1431573,JPEG,c85236e16b47d699,681,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_266.jpg,healthy,3024,4032,1421372,JPEG,c85236e96947d699,681,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_267.jpg,healthy,3024,4032,1411949,JPEG,ca5236e16947d61b,681,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_268.jpg,healthy,3024,4032,1417163,JPEG,c87a32e16947d61b,682,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_269.jpg,healthy,3024,4032,1405394,JPEG,ca5336e96945d41b,683,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_270.jpg,healthy,3024,4032,1367855,JPEG,c96546e06187cf97,684,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_271.jpg,healthy,3024,4032,1485962,JPEG,cc6bb37428c34e87,685,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_272.jpg,healthy,3024,4032,1197475,JPEG,db5527c24b8cde18,686,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_273.jpg,healthy,3024,4032,1202423,JPEG,db5727c24b0cde18,686,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_274.jpg,healthy,3024,4032,1215462,JPEG,da5736e2498cde18,687,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_275.jpg,healthy,3024,4032,1182097,JPEG,da5337c2498cde38,687,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_276.jpg,healthy,3024,4032,1285907,JPEG,da4337ea498cd638,688,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_277.jpg,healthy,3024,4032,1288614,JPEG,da4337e2498cde38,687,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_278.jpg,healthy,3024,4032,1293868,JPEG,ca4337ea498dd638,688,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_279.jpg,healthy,4284,5712,1446320,JPEG,d885b59fd9e0142d,689,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_280.jpg,healthy,4284,5712,1418493,JPEG,d98ba69bd9e0142d,690,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_281.jpg,healthy,3024,4032,1241093,JPEG,d985b49fd8e01c1d,691,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_282.jpg,healthy,3024,4032,1282359,JPEG,d9a5b49fd8e01c0d,691,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_283.jpg,healthy,3024,4032,1259691,JPEG,d9a1b48fdae01e15,692,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_284.jpg,healthy,3024,4032,1238349,JPEG,d9a1b68ddbe01e14,692,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_285.jpg,healthy,3024,4032,1237815,JPEG,d9a1b697c9e41e14,693,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_286.jpg,healthy,3024,4032,1256569,JPEG,d9b0b696cde40f14,694,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_287.jpg,healthy,4284,5712,1513018,JPEG,dcc4b19ed9c2143d,695,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_288.jpg,healthy,4284,5712,1488662,JPEG,dceca3dc5540356c,696,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_289.jpg,healthy,3024,4032,1244048,JPEG,ddc8b3d85b42156c,697,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_290.jpg,healthy,3024,4032,1257117,JPEG,ccc8b3d95b421d6c,697,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_291.jpg,healthy,3024,4032,1255535,JPEG,ddc8a3d853521d6c,697,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_293.jpg,healthy,3024,4032,1242777,JPEG,cd48b3d95352356c,698,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_294.jpg,healthy,3024,4032,1238731,JPEG,ddc9a3d8d2121d6c,699,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_295.jpg,healthy,3024,4032,1265479,JPEG,cd49a3f853123d6c,700,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_296.jpg,healthy,3024,4032,1259386,JPEG,cdc9b3f8d2122c6c,701,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_297.jpg,healthy,3024,4032,1242054,JPEG,ddc9a2fa52162c6c,702,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_298.jpg,healthy,3024,4032,1256216,JPEG,c9c9e2fad6162865,703,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_299.jpg,healthy,3024,4032,1239505,JPEG,cd49f2fad2172864,704,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_300.jpg,healthy,3024,4032,1207086,JPEG,c949f2fad6172864,703,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_301.jpg,healthy,3024,4032,1231885,JPEG,cc49f3fac6172864,704,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_302.jpg,healthy,3024,4032,1201283,JPEG,c8c9f3f0c6972865,705,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_303.jpg,healthy,3024,4032,1216919,JPEG,c8dbf3f2c6862861,706,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_304.jpg,healthy,3024,4032,1205356,JPEG,c8dbf3d2c6862865,706,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_305.jpg,healthy,3024,4032,1216158,JPEG,c8dbf3d246962865,706,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_306.jpg,healthy,3024,4032,1227337,JPEG,d959e2da56962a54,707,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_307.jpg,healthy,3024,4032,1199959,JPEG,d9d9e2da52162a74,707,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_308.jpg,healthy,3024,4032,1214286,JPEG,d9c9e2da52563a64,708,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_309.jpg,healthy,3024,4032,1205570,JPEG,d9c9a2da52563a6c,708,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_310.jpg,healthy,3024,4032,1200569,JPEG,d9caa2da52523d6c,709,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_311.jpg,healthy,3024,4032,1155818,JPEG,ddcaa2da52523d64,709,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_312.jpg,healthy,3024,4032,1220641,JPEG,dd48a29ad3423d6e,710,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_313.jpg,healthy,3024,4032,1245633,JPEG,d9caa29ada42356e,711,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_314.jpg,healthy,3024,4032,1260442,JPEG,d9c8a29adb42356e,710,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_315.jpg,healthy,3024,4032,1221634,JPEG,d9caa29ad2423d6e,709,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_316.jpg,healthy,3024,4032,1219231,JPEG,d9cba2d852423d6e,709,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_317.jpg,healthy,3024,4032,1234577,JPEG,d9c9e6fa52162a64,708,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_318.jpg,healthy,3024,4032,1234556,JPEG,d9d9e6d856962254,707,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_319.jpg,healthy,3024,4032,1210866,JPEG,d95be3d1d6963050,712,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_320.jpg,healthy,3024,4032,1185502,JPEG,c84bf3d1c7974055,713,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_321.jpg,healthy,3024,4032,1156047,JPEG,c8cbf3f047974451,714,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_322.jpg,healthy,3024,4032,1146603,JPEG,d9d3f3d2c6944454,715,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_323.jpg,healthy,3024,4032,1191593,JPEG,d9d3f3f286944550,715,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_324.jpg,healthy,3024,4032,1139985,JPEG,d9cbf3f0c6864550,716,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_325.jpg,healthy,3024,4032,1147628,JPEG,cccbf9f0c1874c58,717,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_326.jpg,healthy,3024,4032,1106798,JPEG,ddcbf3f081864d48,718,none,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_327.jpg,healthy,3024,4032,1132588,JPEG,d9cbf3f083864d48,718,near,test
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_328.jpg,healthy,3024,4032,1144812,JPEG,ddd2f3e083864d58,719,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_329.jpg,healthy,3024,4032,1089787,JPEG,ddd2f2e4828e4d58,719,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_330.jpg,healthy,3024,4032,1099093,JPEG,cddaf8e4c1834d58,720,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_331.jpg,healthy,3024,4032,1082021,JPEG,c7caf8e483834d78,721,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_332.jpg,healthy,3024,4032,1140776,JPEG,ccdaf3e483864d58,719,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_333.jpg,healthy,3024,4032,1112631,JPEG,dddaf2e483864d50,719,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_334.jpg,healthy,3024,4032,1123745,JPEG,cccbf9e4c1974458,717,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_335.jpg,healthy,3024,4032,1186562,JPEG,d9d3f3d0c6944554,715,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_336.jpg,healthy,3024,4032,1185263,JPEG,dad3e6d0c69460d5,722,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_337.jpg,healthy,3024,4032,1163614,JPEG,d9d9e6d85296aa50,723,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_338.jpg,healthy,3024,4032,1153933,JPEG,c9d9e2d85296ba54,723,near,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_339.jpg,healthy,3024,4032,1121666,JPEG,dbd2e4dbd4843254,724,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_340.jpg,healthy,3024,4032,1182286,JPEG,dbdae6d856043a54,725,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_341.jpg,healthy,3024,4032,1212780,JPEG,ddc9a2d852523e6c,726,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_342.jpg,healthy,3024,4032,1231077,JPEG,d9c8a2da52523f6c,709,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_343.jpg,healthy,3024,4032,1261986,JPEG,d9caa2dad2403d6e,709,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_344.jpg,healthy,3024,4032,1304553,JPEG,d9c8a29adbc2156e,711,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_345.jpg,healthy,3024,4032,1218460,JPEG,d9c9a29adac2175a,727,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_346.jpg,healthy,3024,4032,1178347,JPEG,cd4ca2d9db521b4a,728,none,val
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_347.jpg,healthy,4284,5712,1528919,JPEG,d9c9a6dada42196c,729,none,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_349.jpg,healthy,3024,4032,1225904,JPEG,ddc9a2d9da42196c,729,near,train
C:\workstation\3RD YEAR\citrus_fruit\Citrus-Diseases\healthy\healthy_350.jpg,healthy,3024,4032,1233892,JPEG,ddc9a2dbda42186c,729,near,train
